TYPE  PX PY PZ SX SY DX DY HP DMG 
1,680,-64,0,8,8,0,1,1,0
1,680,-56,0,8,8,0,1,1,0
1,680,-48,0,8,8,0,1,1,0
1,680,-40,0,8,8,0,1,1,0
1,688,-40,0,8,8,0,1,1,0
1,688,-48,0,8,8,0,1,1,0
1,688,-56,0,8,8,0,1,1,0
1,712,-40,0,8,8,0,1,1,0
1,712,-48,0,8,8,0,1,1,0
1,696,-56,0,8,8,0,1,1,0
1,696,-48,0,8,8,0,1,1,0
1,696,-40,0,8,8,0,1,1,0
1,704,-40,0,8,8,0,1,1,0
1,704,-48,0,8,8,0,1,1,0
1,704,-56,0,8,8,0,1,1,0
1,704,-64,0,8,8,0,1,1,0
1,272,-16,0,8,8,0,1,1,0
1,728,-56,0,8,8,0,1,1,0
1,728,-64,0,8,8,0,1,1,0
1,712,-56,0,8,8,0,1,1,0
1,712,-64,0,8,8,0,1,1,0
1,720,-64,0,8,8,0,1,1,0
1,720,-56,0,8,8,0,1,1,0
1,720,-48,0,8,8,0,1,1,0
1,720,-40,0,8,8,0,1,1,0
1,728,-40,0,8,8,0,1,1,0
1,728,-48,0,8,8,0,1,1,0
1,752,-64,0,8,8,0,1,1,0
1,752,-56,0,8,8,0,1,1,0
1,736,-64,0,8,8,0,1,1,0
1,736,-56,0,8,8,0,1,1,0
1,736,-48,0,8,8,0,1,1,0
1,736,-40,0,8,8,0,1,1,0
1,744,-40,0,8,8,0,1,1,0
1,744,-56,0,8,8,0,1,1,0
1,744,-48,0,8,8,0,1,1,0
1,744,-64,0,8,8,0,1,1,0
11,694.944,-27.7876,1,5,5,0,1,5,5
10,715.298,-27.296,1,5,5,0,1,5,5
1,752,-48,0,8,8,0,1,1,0
1,760,-48,0,8,8,0,1,1,0
1,752,-40,0,8,8,0,1,1,0
1,760,-40,0,8,8,0,1,1,0
1,760,-56,0,8,8,0,1,1,0
1,760,-64,0,8,8,0,1,1,0
1,672,-32,0,8,8,0,1,1,0
1,680,-32,0,8,8,0,1,1,0
1,776,-48,0,8,8,0,1,1,0
1,776,-40,0,8,8,0,1,1,0
1,784,-40,0,8,8,0,1,1,0
5,643.694,-24.5428,0,10,10,0,1,20,1
1,768,-40,0,8,8,0,1,20,1
1,768,-48,0,8,8,0,1,20,1
1,768,-56,0,8,8,0,1,1,0
1,768,-64,0,8,8,0,1,1,0
1,776,-64,0,8,8,0,1,1,0
1,776,-56,0,8,8,0,1,1,0
1,800,-48,0,8,8,0,1,1,0
1,800,-56,0,8,8,0,1,1,0
1,784,-48,0,8,8,0,1,1,0
1,784,-56,0,8,8,0,1,1,0
1,784,-64,0,8,8,0,1,1,0
1,792,-64,0,8,8,0,1,1,0
1,792,-56,0,8,8,0,1,1,0
1,792,-48,0,8,8,0,1,1,0
1,792,-40,0,8,8,0,1,1,0
1,800,-40,0,8,8,0,1,1,0
1,800,-24,0,8,8,0,1,1,0
1,800,-32,0,8,8,0,1,1,0
1,768,-8,0,8,8,0,1,1,0
1,800,-64,0,8,8,0,1,1,0
1,760,-16,0,8,8,0,1,1,0
1,768,-16,0,8,8,0,1,1,0
1,776,-16,0,8,8,0,1,1,0
1,784,-16,0,8,8,0,1,1,0
1,792,-16,0,8,8,0,1,1,0
1,800,-16,0,8,8,0,1,1,0
1,568,-40,0,8,8,0,1,1,0
1,560,-40,0,8,8,0,1,1,0
1,544,-40,0,8,8,0,1,1,0
1,536,-40,0,8,8,0,1,1,0
1,552,-40,0,8,8,0,1,5,5
1,600,-40,0,8,8,0,1,1,0
1,608,-40,0,8,8,0,1,1,0
1,592,-40,0,8,8,0,1,1,0
1,584,-40,0,8,8,0,1,1,0
1,576,-40,0,8,8,0,1,1,0
1,784,-8,0,8,8,0,1,1,0
1,792,-8,0,8,8,0,1,1,0
1,800,-8,0,8,8,0,1,1,0
1,840,-32,0,8,8,0,1,1,0
1,528,-40,0,8,8,0,1,1,0
1,512,-40,0,8,8,0,1,1,0
1,520,-40,0,8,8,0,1,1,0
1,504,-40,0,8,8,0,1,1,0
1,496,-40,0,8,8,0,1,1,0
1,776,-8,0,8,8,0,1,1,0
1,848,-32,0,8,8,0,1,1,0
1,856,-32,0,8,8,0,1,1,0
1,864,-32,0,8,8,0,1,1,0
1,872,-32,0,8,8,0,1,1,0
1,904,-48,0,8,8,0,1,1,0
1,912,-48,0,8,8,0,1,1,0
1,920,-48,0,8,8,0,1,1,0
1,928,-48,0,8,8,0,1,1,0
8,789.401,18.4347,1,5,5,0,1,5,5
8,860.168,-15.9037,1,5,5,0,1,5,5
1,960,-32,0,8,8,0,1,1,0
1,984,-48,0,8,8,0,1,1,0
1,992,-48,0,8,8,0,1,1,0
1,1000,-48,0,8,8,0,1,1,0
1,1008,-48,0,8,8,0,1,1,0
1,1016,-48,0,8,8,0,1,1,0
1,1024,-48,0,8,8,0,1,1,0
1,1032,-48,0,8,8,0,1,1,0
1,944,-32,0,8,8,0,1,1,0
1,952,-32,0,8,8,0,1,1,0
1,1056,-48,0,8,8,0,1,1,0
1,1032,-40,0,8,8,0,1,1,0
1,1032,-32,0,8,8,0,1,1,0
1,1064,-48,0,8,8,0,1,1,0
1,1072,-48,0,8,8,0,1,1,0
1,1080,-48,0,8,8,0,1,1,0
1,1088,-48,0,8,8,0,1,1,0
1,1096,-48,0,8,8,0,1,1,0
1,1040,-48,0,8,8,0,1,1,0
1,1048,-48,0,8,8,0,1,1,0
1,1104,-48,0,8,8,0,1,20,1
1,1104,-40,0,8,8,0,1,20,1
1,1104,-32,0,8,8,0,1,1,0
1,1104,-24,0,8,8,0,1,1,0
1,1104,-16,0,8,8,0,1,1,0
1,1104,-8,0,8,8,0,1,1,0
1,1104,0,0,8,8,0,1,1,0
6,1090.81,-31.8919,0,10,10,0,1,10,3
1,984,-56,0,8,8,0,1,1,0
9,1055.34,-29.0813,1,5,5,0,1,5,5
1,1000,-56,0,8,8,0,1,1,0
1,1008,-56,0,8,8,0,1,1,0
1,1016,-56,0,8,8,0,1,1,0
1,1024,-56,0,8,8,0,1,1,0
1,1032,-56,0,8,8,0,1,1,0
1,1040,-56,0,8,8,0,1,1,0
1,1048,-56,0,8,8,0,1,1,0
1,1056,-56,0,8,8,0,1,1,0
1,1064,-56,0,8,8,0,1,1,0
1,992,-56,0,8,8,0,1,1,0
1,1080,-56,0,8,8,0,1,1,0
1,1088,-56,0,8,8,0,1,1,0
1,1096,-56,0,8,8,0,1,1,0
1,1104,-56,0,8,8,0,1,1,0
1,1072,-56,0,8,8,0,1,1,0
