TYPE  PX PY PZ SX SY DX DY HP DMG 
1,480,8,0,8,8,0,1,1,0
1,496,8,0,8,8,0,1,1,0
1,488,8,0,8,8,0,1,1,0
1,496,8,0,8,8,0,1,1,0
1,512,8,0,8,8,0,1,1,0
1,504,8,0,8,8,0,1,1,0
1,376,8,0,8,8,0,1,1,0
1,464,8,0,8,8,0,1,1,0
1,456,8,0,8,8,0,1,1,0
1,472,8,0,8,8,0,1,1,0
1,552,8,0,8,8,0,1,1,0
1,544,8,0,8,8,0,1,1,0
1,568,8,0,8,8,0,1,1,0
1,576,8,0,8,8,0,1,1,0
1,592,8,0,8,8,0,1,1,0
1,584,8,0,8,8,0,1,1,0
1,448,8,0,8,8,0,1,1,0
1,528,8,0,8,8,0,1,1,0
1,536,8,0,8,8,0,1,1,0
1,560,8,0,8,8,0,1,1,0
1,632,8,0,8,8,0,1,1,0
1,640,8,0,8,8,0,1,1,0
1,648,8,0,8,8,0,1,1,0
1,656,8,0,8,8,0,1,1,0
1,664,8,0,8,8,0,1,1,0
6,12.1807,28.5996,1,5,5,0,1,10,3
1,520,8,0,8,8,0,1,1,0
1,608,8,0,8,8,0,1,1,0
1,624,8,0,8,8,0,1,1,0
1,616,8,0,8,8,0,1,1,0
1,0,32,0,8,8,0,1,1,0
1,0,40,0,8,8,0,1,1,0
1,48,16,0,8,8,0,1,1,0
1,56,16,0,8,8,0,1,1,0
9,105.167,22,1,5,5,0,1,5,5
1,120,16,0,8,8,0,1,20,1
1,600,8,0,8,8,0,1,1,0
1,0,16,0,8,8,0,1,20,1
1,0,16,0,8,8,0,1,20,1
1,0,24,0,8,8,0,1,1,0
1,144,16,0,8,8,0,1,1,0
1,144,24,0,8,8,0,1,1,0
1,152,16,0,8,8,0,1,1,0
1,152,24,0,8,8,0,1,1,0
1,152,32,0,8,8,0,1,1,0
1,160,8,0,8,8,0,1,1,0
1,128,16,0,8,8,0,1,20,1
1,136,8,0,8,8,0,1,1,0
1,136,16,0,8,8,0,1,1,0
1,136,24,0,8,8,0,1,1,0
1,256,16,0,8,8,0,1,20,1
1,256,24,0,8,8,0,1,20,1
1,256,32,0,8,8,0,1,1,0
9,308.427,22.9983,1,5,5,0,1,5,5
5,349.895,23.3986,0,10,10,0,1,20,1
9,388.298,25.7319,1,5,5,0,0,5,5
1,160,16,0,8,8,0,1,1,0
1,160,32,0,8,8,0,1,1,0
8,192.218,25.165,1,5,5,0,1,5,5
7,219.22,26.9983,1,5,5,0,1,10,3
3,424,24,0,8,8,0,1,1,0
3,424,16,0,8,8,0,1,1,0
3,432,16,0,8,8,0,1,1,0
3,432,24,0,8,8,0,1,1,0
3,448,32,0,8,8,0,1,1,0
3,456,32,0,8,8,0,1,1,0
1,160,24,0,8,8,0,1,1,0
3,416,16,0,8,8,0,1,20,1
3,416,24,0,8,8,0,1,20,1
3,424,16,0,8,8,0,1,1,0
3,512,40,0,8,8,0,1,1,0
3,520,40,0,8,8,0,1,1,0
7,486.975,60.766,1,5,5,0,1,10,3
9,515.142,58.766,1,5,5,0,1,5,5
3,536,56,0,8,8,0,1,20,1
3,544,56,0,8,8,0,1,20,1
3,464,32,0,8,8,0,1,10,3
3,488,40,0,8,8,0,1,1,0
3,496,40,0,8,8,0,1,1,0
3,504,40,0,8,8,0,1,1,0
3,584,32,0,8,8,0,1,1,0
3,592,32,0,8,8,0,1,1,0
8,580.838,47.266,1,5,5,0,1,5,5
10,631.98,24.1289,1,5,5,0,1,5,5
1,672,8,0,8,8,0,1,20,1
1,680,8,0,8,8,0,1,20,1
3,480,40,0,8,8,0,1,1,0
3,560,56,0,8,8,0,1,1,0
3,568,32,0,8,8,0,1,1,0
3,576,32,0,8,8,0,1,1,0
1,728,8,0,8,8,0,1,1,0
1,720,8,0,8,8,0,1,1,0
1,736,8,0,8,8,0,1,1,0
1,744,8,0,8,8,0,1,1,0
1,752,8,0,8,8,0,1,1,0
1,760,8,0,8,8,0,1,1,0
3,552,56,0,8,8,0,1,1,0
1,696,8,0,8,8,0,1,1,0
1,704,8,0,8,8,0,1,1,0
1,712,8,0,8,8,0,1,1,0
1,792,8,0,8,8,0,1,20,1
1,792,8,0,8,8,0,1,20,1
1,808,8,0,8,8,0,1,1,0
1,816,8,0,8,8,0,1,1,0
1,824,8,0,8,8,0,1,1,0
1,832,8,0,8,8,0,1,1,0
1,688,8,0,8,8,0,1,1,0
1,776,8,0,8,8,0,1,1,0
1,784,8,0,8,8,0,1,1,0
5,701.22,23.4622,0,10,10,0,1,20,1
2,760,40,0,8,8,0,1,1,0
2,768,40,0,8,8,0,1,1,0
2,776,40,0,8,8,0,1,1,0
2,784,40,0,8,8,0,1,1,0
2,792,40,0,8,8,0,1,1,0
2,800,40,0,8,8,0,1,1,0
1,768,8,0,8,8,0,1,1,0
2,760,16,0,8,8,0,1,1,0
2,800,32,0,8,8,0,1,1,0
2,760,32,0,8,8,0,1,1,0
2,824,40,0,8,8,0,1,1,0
2,816,40,0,8,8,0,1,1,0
2,824,40,0,8,8,0,1,1,0
2,832,40,0,8,8,0,1,1,0
2,840,40,0,8,8,0,1,1,0
2,840,32,0,8,8,0,1,1,0
1,840,8,0,8,8,0,1,1,0
1,800,8,0,8,8,0,1,1,0
2,800,16,0,8,8,0,1,1,0
2,808,40,0,8,8,0,1,1,0
2,768,48,0,8,8,0,1,1,0
2,832,48,0,8,8,0,1,1,0
2,776,48,0,8,8,0,1,1,0
7,778.199,23.9622,1,5,5,0,1,10,3
8,821.968,24.4622,1,5,5,0,1,5,5
2,840,24,0,8,8,0,1,1,0
2,840,16,0,8,8,0,1,1,0
2,800,48,0,8,8,0,1,1,0
2,824,48,0,8,8,0,1,1,0
